codigo_unico,region,pais,codigo_pais,nombre_subnacional,nombre_nivel,nivel_gobierno,codigo_nivel,gob_regional,gob_local,poblacion,poblacion_anio,urbano,analfabetismo,fin_secundaria_adultos,participacion_mujeres,participacion_hombres,agua_mejorada,saneamiento_mejorado,electricidad,desempleo_adulto,desempleo_adulto_mujer,desempleo_adulto_hombre,recoleccion_residuos,empleo_publico_categoria,etnia_indigena,etnia_afro,tics_computadora,tics_celular,tiene_ods,hogares
ARG420770182,América del Sur,Argentina,ARG,Jacinto Aráuz,Municipio,Local,2,La Pampa,Jacinto Aráuz,2617,2022,0,0.00815375819725846,0.3980648744960722,0.617496217249343,0.8500046641659199,0.9044999032278876,0.8528945614072817,0.9989709898711856,0.03403484345086659,0.04009691267940889,0.02975109799890533,0.9189060450312896,0.31817922618538474,0.00153964588144726,0.01270207852193995,0.4331960602997786,0.8508365411496528,1,980
ARG420845042,América del Sur,Argentina,ARG,Cuchillo Co,Comisión de fomento,Local,2,La Pampa,Cuchillo Co,287,2022,0,0.03508771929824561,0.30275229357798167,0.7761194029850746,0.9473684210526316,0.7865168539325842,0.5617977528089887,1,0.07258064516129033,0.09615384615384616,0.05555555555555555,0.7640449438202247,0.5679012345679012,0,0.02409638554216867,0.39325842696629215,0.7528089887640449,1,90
ARG420915077,América del Sur,Argentina,ARG,La Reforma,Comisión de fomento,Local,2,La Pampa,La Reforma,251,2022,0,0.09444444444444444,0.2831858407079646,0.7333333333333333,0.9166666666666666,0.8555555555555555,0.6111111111111112,0.9777777777777776,0.01515151515151515,0.01818181818181818,0.01298701298701298,0.7666666666666667,0.6363636363636364,0,0.07462686567164178,0.2777777777777778,0.8777777777777778,1,91
ARG420915084,América del Sur,Argentina,ARG,Limay Mahuida,Comisión de fomento,Local,2,La Pampa,Limay Mahuida,162,2022,0,0.16097560975609757,0.12745098039215683,0.631578947368421,0.896551724137931,0.46464646464646464,0.18181818181818185,0.9595959595959596,0.01428571428571428,0.02777777777777777,0.00961538461538461,0,0.34615384615384615,0,0.05957446808510638,0.0707070707070707,0.696969696969697,1,99
ARG420980070,América del Sur,Argentina,ARG,Carro Quemado,Municipio,Local,2,La Pampa,Carro Quemado,716,2022,0,0.03830114537168332,0.33315896932018063,0.5481265561425882,0.9325547647018174,0.507537688442211,0.6482412060301508,0.9899497487437184,0.08053754567959448,0.07408756907754904,0.08278991846126114,0.4773869346733668,0.2607882431529726,0.00200400801603206,0.06613226452905813,0.25125628140703515,0.7939698492462312,1,199
ARG420980224,América del Sur,Argentina,ARG,Luan Toro,Municipio,Local,2,La Pampa,Luan Toro,785,2022,0,0.06678445704458119,0.313371493227728,0.4572539421244152,0.812935987956661,0.831351928059747,0.6610272824264594,0.988736473098613,0.05448159163162753,0.06403376103820071,0.04933042174221895,0.8202408169486359,0.37445869902507933,0.00251256281407035,0.06407035175879397,0.2716201798506325,0.8754915409236398,1,270
ARG420980350,América del Sur,Argentina,ARG,Telén,Municipio,Local,2,La Pampa,Telén,1582,2022,0,0.07699711260827719,0.31871838111298484,0.41148325358851673,0.734065934065934,0.841304347826087,0.7043478260869565,0.9934782608695653,0.17193675889328064,0.20930232558139536,0.15269461077844312,0.7434782608695653,0.4664634146341464,0,0.10620689655172412,0.2782608695652174,0.7891304347826087,1,461
ARG420980399,América del Sur,Argentina,ARG,Victorica,Municipio,Local,2,La Pampa,Victorica,6284,2022,0,0.04879310562376188,0.4181992816707367,0.5752020842803611,0.7789304232874686,0.960433975195348,0.7778459777131554,0.9936674682954154,0.06004358873673691,0.07832065494341062,0.04629398720617098,0.9440749349585044,0.3811727525572009,0.00448353164338679,0.10932919468873945,0.40264235618478383,0.8907716543180063,1,1899
ARG420985091,América del Sur,Argentina,ARG,Loventué,Comisión de fomento,Local,2,La Pampa,Loventué,160,2022,0,0.04444444444444444,0.16071428571428573,0.4857142857142857,0.868421052631579,0.5681818181818182,0.5909090909090909,1,0,0,0,0.5681818181818182,0.5263157894736842,0,0.03973509933774834,0.2272727272727273,0.9772727272727272,1,45
ARG421050116,América del Sur,Argentina,ARG,Dorila,Municipio,Local,2,La Pampa,Dorila,794,2022,0,0.02015113350125944,0.28991596638655465,0.4768211920529801,0.8763440860215054,0.6795580110497238,0.6077348066298344,0.9944751381215468,0.0425531914893617,0.09722222222222222,0.01840490797546012,0.6906077348066298,0.2558139534883721,0,0.0660377358490566,0.3812154696132597,0.8784530386740331,1,181
ARG421050147,América del Sur,Argentina,ARG,General Pico,Municipio,Local,2,La Pampa,General Pico,67138,2022,0.9316854421141694,0.01394036270400105,0.49657983782969034,0.6327333352446106,0.8299097391801331,0.947061386023486,0.9681438116086668,0.9984383091529322,0.06565113483441136,0.09938463069592653,0.03879172019295678,0.9689250578824352,0.2991520550326562,5.3728963377645e-4,0.02998422794946011,0.5328481153190656,0.9011970257421767,1,19247
ARG421055014,América del Sur,Argentina,ARG,Agustoni,Comisión de fomento,Local,2,La Pampa,Agustoni,362,2022,0,0.00701754385964912,0.27472527472527475,0.4727272727272727,0.8992805755395683,0.7611940298507462,0.6044776119402985,0.9776119402985076,0.01694915254237288,0.01923076923076923,0.016,0.7910447761194029,0.323943661971831,0.0079155672823219,0.08443271767810026,0.2462686567164179,0.8805970149253731,1,134
ARG421055147,América del Sur,Argentina,ARG,Speluzzi,Comisión de fomento,Local,2,La Pampa,Speluzzi,789,2022,0,0.01222235924418684,0.30343194830198933,0.5962566844919786,0.9087014373236244,0.6686746987951807,0.7289156626506024,0.9879518072289156,0.11696118776728798,0.19753086419753085,0.07197611554910029,0.5542168674698795,0.3007573399730262,0,0.07625272331154684,0.25301204819277107,0.9337349397590362,1,166
ARG421120287,América del Sur,Argentina,ARG,Puelén,Municipio,Local,2,La Pampa,Puelén,759,2022,0,0.1527777777777778,0.2268041237113402,0.6681614349775785,0.8592592592592593,0.6614785992217899,0.44357976653696496,0.9105058365758754,0.06036745406824147,0.06711409395973154,0.05603448275862069,0.42023346303501946,0.5235294117647058,0,0.1022167487684729,0.16342412451361868,0.7665369649805448,1,257
ARG421120385,América del Sur,Argentina,ARG,Colonia 25 de Mayo,Municipio,Local,2,La Pampa,Colonia 25 de Mayo,10751,2022,0,0.0327296766870318,0.3612651136593083,0.5093843843843844,0.859057246973081,0.946609137695404,0.8803719669688395,0.9903652686835234,0.05462428316255903,0.06702027607590749,0.04765025232366438,0.8992815890919647,0.3078279493675163,0.0043493593511226,0.03267897025978606,0.48253946010020426,0.9442020619404972,1,2501
ARG421122007,América del Sur,Argentina,ARG,Casa de Piedra,Comuna,Local,2,La Pampa,Casa de Piedra,185,2022,0,0.03768115942028985,0.46342592592592585,0.8380718954248365,0.9635933806146572,0.8253968253968254,0.4476190476190477,0.9682539682539684,0.04624624624624624,0.05900383141762452,0.03802469135802469,0.8095238095238095,0.575287356321839,0.01666666666666666,0.1388888888888889,0.3576719576719577,0.9026455026455028,1,63
ARG421190091,América del Sur,Argentina,ARG,Colonia Barón,Municipio,Local,2,La Pampa,Colonia Barón,2756,2022,0,0.02022739206721225,0.32563837754470437,0.5562296493691957,0.8148729627174033,0.8929617557583659,0.8020404172099088,0.9957518470230334,0.04038618549967342,0.05312099560732146,0.03155941235627715,0.8955948124882398,0.31502031606538466,0.00261267145656433,0.02220770738079686,0.35173837461973056,0.8886983920034767,1,1180
ARG421190252,América del Sur,Argentina,ARG,Miguel Cané,Municipio,Local,2,La Pampa,Miguel Cané,763,2022,0,0.01772525849335303,0.2960199004975124,0.5961538461538461,0.8445945945945946,0.8863636363636365,0.5909090909090909,0.987012987012987,0.02962962962962963,0.06451612903225806,0.008,0.935064935064935,0.3136531365313653,0.00342857142857142,0.01028571428571428,0.3896103896103896,0.905844155844156,1,310
ARG421190301,América del Sur,Argentina,ARG,Quemú Quemú,Municipio,Local,2,La Pampa,Quemú Quemú,4176,2022,0,0.01405668561923267,0.4177442014820434,0.5622644810338796,0.882195887263966,0.9286606701992814,0.7807766052271014,0.9956298321402388,0.02372768532526475,0.04513734935463961,0.01015423819553035,0.9323024767490824,0.24797910955997268,0.00100857286938981,0.02723146747352496,0.4894481126731661,0.89657269398564865,1,1378
ARG421190406,América del Sur,Argentina,ARG,Villa Mirasol,Municipio,Local,2,La Pampa,Villa Mirasol,578,2022,0,0.01114488348530901,0.3655785009039077,0.535259732626607,0.8212338287180583,0.8249240121580548,0.7291962174940899,0.9920466058763932,0.02520458265139116,0.05673758865248227,0.00581472181842209,0.8607902735562311,0.4436460641524859,0,0.01671732522796352,0.3864910503208376,0.896403242147923,1,252
ARG421195126,América del Sur,Argentina,ARG,Relmo,Comisión de fomento,Local,2,La Pampa,Relmo,143,2022,0,0.0202020202020202,0.2698412698412698,0.5813953488372093,0.782608695652174,0.75,0.6666666666666666,1,0.08196721311475409,0.16,0.02777777777777777,0.7291666666666666,0.375,0,0.01257861635220125,0.3333333333333333,0.9791666666666666,1,48
ARG421260063,América del Sur,Argentina,ARG,Caleufú,Municipio,Local,2,La Pampa,Caleufú,2322,2022,0,0.03154179839717667,0.32278169591602424,0.5447317623809625,0.842015516848389,0.9406718132524584,0.7725607327757865,0.9950556015072144,0.04386232104782212,0.05265793160094739,0.038502937768667,0.9221303189045124,0.3116148580406239,0,0.02345415778251599,0.35228532916704963,0.8899871335355206,1,810
ARG421260210,América del Sur,Argentina,ARG,La Maruja,Municipio,Local,2,La Pampa,La Maruja,1461,2022,0,0.04721521353144566,0.28200465683556936,0.487712096332786,0.8119122257053291,0.8275567508583586,0.5687706322919135,0.9953375842513956,0.03524383818277619,0.05278428746791652,0.02580954953332733,0.8023608713341617,0.3194894265574395,0,0.01580459770114942,0.29838358565122264,0.9160875387845754,1,431
ARG421260273,América del Sur,Argentina,ARG,Parera,Municipio,Local,2,La Pampa,Parera,2533,2022,0,0.02697846945568177,0.3596983337295829,0.5460123572430149,0.8374622844227707,0.8942407298978888,0.7846289707178659,0.992446226008403,0.03999995148237516,0.04961386309616824,0.03376813255356467,0.9484023832349968,0.28637155245457785,0,0.09042553191489362,0.3753273409300021,0.8916831275455381,1,796
ARG421260308,América del Sur,Argentina,ARG,Rancul,Municipio,Local,2,La Pampa,Rancul,3968,2022,0,0.04428730926684034,0.3150851581508516,0.5595134665508253,0.8290972830850132,0.8934221482098251,0.79766860949209,0.9983347210657786,0.05157232704402516,0.06832298136645963,0.040169133192389,0.8892589508742714,0.3140900195694716,0,0.0444020702805775,0.3813488759367194,0.9208992506244796,1,1204
ARG421265112,América del Sur,Argentina,ARG,Pichi Huinca,Comisión de fomento,Local,2,La Pampa,Pichi Huinca,285,2022,0,0.06542056074766354,0.3,0.4888888888888889,0.8947368421052632,0.6761904761904762,0.8095238095238095,0.9904761904761904,0.01550387596899224,0.02272727272727272,0.01176470588235294,0.6666666666666666,0.4257425742574258,0,0.02295081967213114,0.26666666666666666,0.9333333333333332,1,106
ARG421265119,América del Sur,Argentina,ARG,Quetrequén,Comisión de fomento,Local,2,La Pampa,Quetrequén,528,2022,0,0.02666666666666667,0.2648648648648649,0.4925373134328358,0.865546218487395,0.95,0.842857142857143,0.9857142857142857,0.01183431952662721,0.01515151515151515,0.00970873786407766,0.9571428571428572,0.46846846846846846,0,0.0267639902676399,0.3857142857142858,0.9285714285714286,1,140
ARG421330021,América del Sur,Argentina,ARG,Alta Italia,Municipio,Local,2,La Pampa,Alta Italia,1564,2022,0,0.01763052368022936,0.35261047360458736,0.5493151129989391,0.8873248301320906,0.9368062105492272,0.8159844943564019,0.9981412575187516,0.01909571552826021,0.02352941176470588,0.01646624381455384,0.9089250733305002,0.28671724224373013,0.00130804447351209,0.01962066710268149,0.4200758007621535,0.9182153308250676,1,539
ARG421330126,América del Sur,Argentina,ARG,Embajador Martini,Municipio,Local,2,La Pampa,Embajador Martini,1447,2022,0,0.02410436611309299,0.30993951224214383,0.5593690410212574,0.897686140976486,0.9048237476808906,0.8711059127208195,0.9960474308300395,0.02984813120662791,0.06384046575434135,0.00953666216824111,0.9048640800193596,0.3547735535306706,0,0.03981106612685559,0.3869403888037428,0.8968460111317255,1,506
ARG421330168,América del Sur,Argentina,ARG,Ingeniero Luiggi,Municipio,Local,2,La Pampa,Ingeniero Luiggi,4980,2022,0,0.02275228850540348,0.3840975522025547,0.5810504751253931,0.8101240511692288,0.9531078119895536,0.867800068393834,0.9981560411050762,0.05005736043242104,0.06451437133905462,0.03869996021350398,0.9463761775488644,0.31849901302069,0.00245198201879852,0.02472415202288516,0.40088911984013426,0.907722962943151,1,1645
ARG421330315,América del Sur,Argentina,ARG,Realicó,Municipio,Local,2,La Pampa,Realicó,8312,2022,0,0.01921381984840472,0.4454109178164367,0.6227621483375959,0.8592233009708737,0.970739422696718,0.9541320680110716,0.9968366943455912,0.02934272300469483,0.0485968514715948,0.01489470980996404,0.963226571767497,0.2633467922835352,0.00184428928994862,0.04821499143722829,0.48359035191775407,0.9106366152629498,1,2540
ARG421335007,América del Sur,Argentina,ARG,Adolfo Van Praet,Comisión de fomento,Local,2,La Pampa,Adolfo Van Praet,360,2022,0,0.00862068965517241,0.2465753424657534,0.4105263157894737,0.8785046728971962,0.90990990990991,0.8468468468468467,1,0.0150375939849624,0.02564102564102564,0.01063829787234042,0.90990990990991,0.313953488372093,0,0.01941747572815533,0.2972972972972973,0.8738738738738738,1,111
ARG421335063,América del Sur,Argentina,ARG,Falucho,Comisión de fomento,Local,2,La Pampa,Falucho,328,2022,0,0.02439024390243902,0.2352941176470588,0.3902439024390244,0.8631578947368421,0.686046511627907,0.6162790697674418,1,0.0087719298245614,0,0.01219512195121951,0.6627906976744186,0.3253012048192771,0,0.01140684410646387,0.313953488372093,0.9651162790697676,1,86
ARG421335098,América del Sur,Argentina,ARG,Maisonave,Comisión de fomento,Local,2,La Pampa,Maisonave,382,2022,0,0.02202643171806167,0.3541666666666667,0.40625,0.898989898989899,0.9181818181818182,0.7090909090909092,1,0.015625,0.05128205128205128,0,0.5727272727272728,0.2954545454545454,0.00946372239747634,0.02839116719242902,0.3090909090909091,0.8636363636363636,1,110
ARG421400357,América del Sur,Argentina,ARG,Toay,Municipio,Local,2,La Pampa,Toay,17629,2022,0.2615506677386936,0.01622645978917446,0.466678674351585,0.597002943537597,0.8608233731739707,0.6519396551724138,0.7874461206896552,0.9956896551724138,0.066703216374269,0.10129986553115194,0.04288799753162604,0.9474676724137931,0.4494822278197593,0.00206032635569474,0.06288116037580353,0.4870689655172414,0.919989224137931,1,3719
ARG421470035,América del Sur,Argentina,ARG,Arata,Municipio,Local,2,La Pampa,Arata,1199,2022,0,0.01925254813137033,0.3807692307692307,0.5,0.8474114441416893,0.9170731707317074,0.6731707317073171,0.9829268292682928,0.03519668737060041,0.05813953488372093,0.022508038585209,0.8829268292682927,0.3674911660777385,8.6880973066898e-4,0.01476976542137271,0.3439024390243902,0.8341463414634146,1,411
ARG421470245,América del Sur,Argentina,ARG,Metileo,Municipio,Local,2,La Pampa,Metileo,592,2022,0,0.01817508246184884,0.26026636975589856,0.44856633293530507,0.8184123494643872,0.8267326732673268,0.5594059405940595,0.995049504950495,0.05051983821741395,0.09633895738697816,0.03084399844871049,0.8019801980198019,0.25991378132480153,0,0.05235602094240838,0.3267326732673267,0.9108910891089108,1,202
ARG421470371,América del Sur,Argentina,ARG,Trenel,Municipio,Local,2,La Pampa,Trenel,3796,2022,0,0.01919658727337362,0.30997474747474746,0.6043755697356427,0.8804920913884007,0.9334975369458128,0.8308702791461413,0.9983579638752051,0.02162162162162162,0.03770739064856712,0.01097804391217564,0.9146141215106732,0.3466407010710808,0.00249100470523111,0.02380293384998616,0.4564860426929392,0.9113300492610836,1,1224
ARG421540042,América del Sur,Argentina,ARG,Ataliva Roca,Municipio,Local,2,La Pampa,Ataliva Roca,983,2022,0,0.0256066427705717,0.3591324867415949,0.5473372781065089,0.8863488354275207,0.6635113850368087,0.5853158705701079,0.991206129087485,0.04243249375992739,0.09090909090909093,0.0155257586450247,0.6575517890772129,0.37234641273271657,0,0.07692307692307693,0.2848827255606917,0.918748501968841,1,360
ARG421540133,América del Sur,Argentina,ARG,General Acha,Municipio,Local,2,La Pampa,General Acha,15386,2022,0,0.03648486012122081,0.38864049527327,0.5937664990235781,0.8398326881657692,0.955697656700177,0.8412514275679099,0.9937385981191628,0.06885934496806342,0.087102076810895,0.05514434110381713,0.938836103788624,0.3633129012051417,0.00254311372486688,0.05324644361440038,0.41677634179764894,0.8749873138962375,1,4171
ARG421540294,América del Sur,Argentina,ARG,Quehué,Municipio,Local,2,La Pampa,Quehué,569,2022,0,0.01910828025477707,0.31802120141342755,0.6319018404907976,0.8744186046511628,0.6440677966101694,0.597457627118644,0.9915254237288136,0.03780068728522336,0.06796116504854369,0.02127659574468085,0.6271186440677966,0.5294117647058824,0.00503355704697986,0.03355704697986577,0.2669491525423729,0.9152542372881356,1,238
ARG421545028,América del Sur,Argentina,ARG,Colonia Santa María,Comisión de fomento,Local,2,La Pampa,Colonia Santa María,322,2022,0,0.01366305694736274,0.3160549595332204,0.6297470872406934,0.8115198810850983,0.8175262237762237,0.6131446678321678,0.9859047202797204,0.04435782108945527,0.05301003344481606,0.03952002493376967,0.18323863636363635,0.43853754940711465,0,0.0144927536231884,0.2043269230769231,0.7675917832167831,1,143
ARG421545049,América del Sur,Argentina,ARG,Chacharramendi,Comisión de fomento,Local,2,La Pampa,Chacharramendi,374,2022,0,0.03246753246753246,0.17857142857142858,0.5567010309278351,0.9316770186335404,0.6129032258064516,0.5483870967741936,0.9806451612903224,0.00490196078431372,0.01851851851851851,0,0.4516129032258064,0.37662337662337664,0,0.04260651629072681,0.2064516129032258,0.7870967741935484,1,157
ARG421545154,América del Sur,Argentina,ARG,Unanué,Comisión de fomento,Local,2,La Pampa,Unanué,160,2022,0,0.02175480769230769,0.22019230769230771,0.41707317073170735,0.8338461538461538,0.42857142857142855,0.5571428571428572,0.9714285714285714,0.02499999999999999,0,0.03396226415094339,0.4,0.35581395348837214,0,0.01764705882352941,0.12857142857142856,0.9142857142857144,1,70
ARG46,América del Sur,Argentina,ARG,La Rioja,Provincia,Regional,1,La Rioja,NA,383865,2022,NA,0.01987541528239202,0.5082893022702174,0.5777047193116178,0.7898307955807344,0.95175308804349,0.824329508214689,0.9835048608599394,0.06588938755218371,0.08711133719081834,0.04998272349247578,0.8649475045481446,0.4997152902683502,0.00261282589241622,0.0117771705459998,0.4244347263779744,0.8543714858777497,1,91461
ARG460070007,América del Sur,Argentina,ARG,Arauco,Municipio,Local,2,La Rioja,Arauco,16251,2022,0,0.02245852048767073,0.42057735011102887,0.5682474226804124,0.7845247766043867,0.8902409345339499,0.7308347529812605,0.9866147481138964,0.08052575917812359,0.10449927431059508,0.06342221071705928,0.8958384035045023,0.44671669793621016,7.7831106498897e-4,0.00700479958490076,0.3475298126064736,0.8561693842784133,1,4118
ARG460140014,América del Sur,Argentina,ARG,La Rioja,Municipio,Local,2,La Rioja,La Rioja,210507,2022,0.9596274925539874,0.01594854038655322,0.5655512696121353,0.5881185864598071,0.797815337433883,0.9688531941783196,0.8769211953198255,0.9919279220514492,0.0710197647629441,0.092578254617852,0.05418304323413812,0.8977740633535815,0.45003007217321567,0.0032842170228242,0.0116049682048117,0.48375392392678057,0.881527987280362,1,49116
ARG460210021,América del Sur,Argentina,ARG,Castro Barros,Municipio,Local,2,La Rioja,Castro Barros,5810,2022,0,0.01191969887076537,0.440342429106474,0.6184107002360346,0.8076923076923077,0.987198795180723,0.8373493975903614,0.990210843373494,0.0468667719852554,0.06743002544529263,0.03234501347708895,0.6837349397590361,0.6882716049382716,0.00187441424554826,0.01897844423617619,0.3373493975903614,0.8343373493975904,1,1334
ARG460280028,América del Sur,Argentina,ARG,General Felipe Varela,Municipio,Local,2,La Rioja,General Felipe Varela,11371,2022,0,0.03113553113553113,0.44228028503562944,0.529159802306425,0.7498420720151611,0.8972105464272068,0.7779900649598777,0.9724875811998472,0.07939698492462312,0.09028642590286426,0.07203032855939343,0.8716087122659534,0.6650959272972063,0.00228026533996683,0.03337479270315091,0.3721818876576232,0.815055406954528,1,2633
ARG460350035,América del Sur,Argentina,ARG,Chamical,Municipio,Local,2,La Rioja,Chamical,15630,2022,0,0.02374341790330301,0.5074603907091216,0.5492589363557105,0.7528041415012943,0.9822572695909316,0.8001478560867423,0.9736323311976344,0.05124792013311148,0.06904761904761905,0.03839541547277936,0.8482384823848238,0.5882972005893496,0.00247175141242937,0.00466101694915254,0.37185805815672746,0.84228684080828,1,4072
ARG460420042,América del Sur,Argentina,ARG,Chilecito,Municipio,Local,2,La Rioja,Chilecito,58681,2022,0,0.01924632990405733,0.4760389197053742,0.6151016456921587,0.829281045751634,0.962781954887218,0.8450375939849624,0.9906766917293234,0.0562131509068815,0.08498583569405099,0.03459962168978562,0.9077790304396844,0.4515983791085096,0.00139585693477909,0.0149093704482926,0.3893984962406015,0.8598496240601504,1,13350
ARG460490049,América del Sur,Argentina,ARG,Famatina,Municipio,Local,2,La Rioja,Famatina,6984,2022,0,0.02436738519212746,0.4029163468917882,0.5998887033945465,0.7654190827622562,0.9614260666277032,0.7819988310929281,0.9707773232028054,0.04940711462450593,0.0640074211502783,0.03856749311294766,0.8375219170075979,0.6514084507042254,0.00221729490022172,0.01006310762408323,0.3220338983050847,0.8012857977790766,1,1717
ARG460560056,América del Sur,Argentina,ARG,Ángel Vicente Peñaloza,Municipio,Local,2,La Rioja,Ángel Vicente Peñaloza,3184,2022,0,0.02409638554216867,0.31821862348178137,0.5266821345707656,0.7365145228215768,0.8431372549019608,0.6459054209919262,0.9711649365628604,0.03865979381443299,0.06167400881057269,0.02394366197183098,0.6101499423298731,0.752808988764045,0.00292873413602343,0.00325414904002603,0.2710495963091119,0.7370242214532872,1,871
ARG460630063,América del Sur,Argentina,ARG,General Belgrano,Municipio,Local,2,La Rioja,General Belgrano,7615,2022,0,0.02213468392421684,0.4356530028598665,0.5286343612334802,0.7367514002585093,0.977198697068404,0.8036295951605398,0.9637040483946022,0.04192439862542955,0.05833333333333333,0.0304093567251462,0.7584923220102373,0.6352173913043478,0.0039348710990502,0.01085481682496607,0.3811074918566775,0.8296882270823639,1,2157
ARG460700070,América del Sur,Argentina,ARG,General Juan Facundo Quiroga,Municipio,Local,2,La Rioja,General Juan Facundo Quiroga,4013,2022,0,0.03405898876404494,0.3406398104265403,0.35451505016722407,0.6229760986892829,0.8539626001780944,0.42297417631344614,0.9269813000890472,0.12581168831168832,0.12028301886792452,0.12871287128712872,0.6073018699910953,0.8075772681954136,0,4.8685491723466e-4,0.20213713268032055,0.6696349065004452,1,1125
ARG460770077,América del Sur,Argentina,ARG,General Lamadrid,Municipio,Local,2,La Rioja,General Lamadrid,1885,2022,0,0.02685109845402766,0.41635220125786165,0.5415162454873647,0.8203266787658802,0.956611570247934,0.8450413223140495,0.987603305785124,0.05585106382978723,0.08333333333333333,0.03761061946902655,0.8305785123966942,0.7717908082408875,0.00576701268742791,0.01903114186851211,0.34297520661157027,0.871900826446281,1,487
ARG460840084,América del Sur,Argentina,ARG,General Ortiz de Ocampo,Municipio,Local,2,La Rioja,General Ortiz de Ocampo,7347,2022,0,0.02281441717791411,0.37156549520766774,0.4739030023094688,0.7323008849557522,0.8559160305343512,0.6550572519083969,0.9532442748091602,0.05520328235732935,0.06920077972709551,0.04652567975830816,0.6693702290076335,0.666505558240696,0.00181945416375087,0.00769769069279216,0.32633587786259544,0.7776717557251909,1,2102
ARG460910091,América del Sur,Argentina,ARG,General San Martín,Municipio,Local,2,La Rioja,General San Martín,5017,2022,0,0.04093389933292905,0.2896586345381526,0.507256392536282,0.7659430122116689,0.8319198149575944,0.6329992289899768,0.9005397070161912,0.05421363392377885,0.07901907356948229,0.03808680248007086,0.5605242868157286,0.6411483253588517,0.00485436893203883,0.00606796116504854,0.25212027756360833,0.7471087124132614,1,1303
ARG460980098,América del Sur,Argentina,ARG,Vinchina,Municipio,Local,2,La Rioja,Vinchina,2695,2022,0,0.04050632911392405,0.42953586497890295,0.6,0.761640798226164,0.9360313315926893,0.7741514360313316,0.9595300261096604,0.03589743589743589,0.03726708074534161,0.03493449781659388,0.7480417754569191,0.7792887029288702,0,0.01025265470523617,0.33550913838120106,0.7676240208877284,1,776
ARG461050105,América del Sur,Argentina,ARG,Independencia,Municipio,Local,2,La Rioja,Independencia,2399,2022,0,0.03997577225923682,0.30845771144278605,0.531700288184438,0.7792378449408672,0.8709175738724728,0.5272161741835147,0.947122861586314,0.04885654885654886,0.05962059620596206,0.04215851602023609,0.6749611197511665,0.6995884773662552,8.2406262875978e-4,0.00782859497321796,0.2317262830482115,0.7045101088646968,1,645
ARG461120112,América del Sur,Argentina,ARG,Rosario Vera Peñaloza,Municipio,Local,2,La Rioja,Rosario Vera Peñaloza,15764,2022,0,0.03537618335824614,0.39509536784741145,0.5282505105513955,0.7545207956600362,0.9046890927624872,0.6819571865443425,0.95361875637105,0.0633603953406283,0.07731958762886598,0.0536249251048532,0.8170234454638124,0.5562946538556295,0.00120962003700014,0.00576348370570656,0.376401630988787,0.7872069317023446,1,3935
ARG461190119,América del Sur,Argentina,ARG,San Blas de Los Sauces,Municipio,Local,2,La Rioja,San Blas de Los Sauces,4306,2022,0,0.02602495543672014,0.4085365853658536,0.5369908561928513,0.7750836120401338,0.9245630174793008,0.7433302667893285,0.9806807727690892,0.0540368722186904,0.06346749226006192,0.04746494066882417,0.8226102941176471,0.6331699346405228,7.6394194041252e-4,0.01578813343519226,0.3045078196872125,0.8187672493100276,1,1094
ARG461260126,América del Sur,Argentina,ARG,Sanagasta,Municipio,Local,2,La Rioja,Sanagasta,2994,2022,0,0.01766381766381766,0.46438482886216464,0.6592398427260813,0.8233766233766234,0.9581993569131833,0.6993569131832797,0.9967845659163986,0.04573438874230431,0.05765407554671968,0.03627760252365931,0.9244372990353698,0.7059447983014862,0.00469083155650319,0.02388059701492537,0.3729903536977492,0.815112540192926,1,626
ARG50,América del Sur,Argentina,ARG,Mendoza,Provincia,Regional,1,Mendoza,NA,2043540,2022,NA,0.0236706302085791,0.47151348087608497,0.5534129641519813,0.8329667092944787,0.918269055940524,0.8205781934988586,0.995371623669165,0.07102126886595007,0.10062101081255571,0.05029485816594863,0.8959434949283588,0.27228128328688544,0.00275179720646011,0.02358864024075063,0.43102486918927657,0.8778945029192509,1,496321
ARG500070007,América del Sur,Argentina,ARG,Mendoza,Municipio,Local,2,Mendoza,Mendoza,123715,2022,0.9989107569532258,0.01124357547819636,0.7410012335904848,0.6651581356637536,0.8209260165175103,0.9837593524169456,0.9625903322182784,0.998723219529634,0.06343573250526782,0.07972941268475796,0.04882922041503085,0.9702067909114118,0.4004035267129156,0.00332699206907634,0.02272431136476168,0.5845356349429279,0.8660657286586144,1,39416
ARG500140014,América del Sur,Argentina,ARG,General Alvear,Municipio,Local,2,Mendoza,General Alvear,52379,2022,0,0.04365934223754129,0.39463019250253295,0.5300116350694682,0.817839832163785,0.9517222674260916,0.7200976403580146,0.991592080282072,0.06651267783085726,0.09555785123966942,0.04661654135338346,0.833875779766748,0.49159456118665024,0.00163690796700338,0.01518447522022873,0.348928668294006,0.8765256305939788,1,14789
ARG500210021,América del Sur,Argentina,ARG,Godoy Cruz,Municipio,Local,2,Mendoza,Godoy Cruz,194557,2022,0.9997939344848208,0.01146249310905839,0.6190828974866481,0.6334872268390274,0.8415739282145095,0.9988905068996602,0.9700263504611332,0.9993065668122876,0.07425589996477633,0.092775240501409,0.05891232589968601,0.9774109169019696,0.29709456248727173,0.00314695664366168,0.0202942352531846,0.5383815269398794,0.8554885236807434,1,57804
